what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448873440428
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448873442433
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448873452192
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1448873465109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448873474032
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873482611
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873513134
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448873525658
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448873533316
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873548258
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873574478
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1448873580000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448873580671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873584602
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873584726
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448873586302
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873589702
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873589780
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448873590841
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1448873596113
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873615487
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873617141
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873643581
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448873645469
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448873650616
