what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448876721819
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448876722162
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448876766466
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876769727
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876769805
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876773533
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876773627
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876773689
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876775655
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448876776107
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448876776170
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448876777714
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448876778681
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448876781895
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876786216
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876787277
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448876787293
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1448876787308
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448876788806
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876793829
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876794952
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448876794968
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1448876795342
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448876796387
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448876800724
