what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448946164818
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946168790
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946170843
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448946170866
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1448946170905
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448946172359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946175376
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946180844
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448946180873
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1448946180923
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448946182498
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448946183683
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448946185740
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946189052
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946190187
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448946190208
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1448946190227
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448946191304
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946195853
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946197605
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448946197648
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1448946197676
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448946199810
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946204749
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448946207700
