what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448880959661
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448880961674
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448880980394
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448881002171
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448881004106
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448881079844
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448881081716
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448881083791
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448881084227
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448881084352
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448881094118
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448881095943
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448881098704
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448881099593
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448881099609
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1448881099625
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448881100639
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448881103727
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448881106192
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448881106208
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1448881106223
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448881107019
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448881112120
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448881114648
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448881114679
