what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1448878337384
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878357491
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1448878357881
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878368176
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878400061
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1448878400077
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878406940
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878451945
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878462537
started,bundle,org.eclipse.equinox.p2.ui,1.0.100.v20090527-1812,"org.eclipse.equinox.p2.ui",1448878470853
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1448878470900
started,bundle,org.eclipse.equinox.p2.metadata,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata",1448878471118
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878479449
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.help.aboutAction",1448878479465
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878485503
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878502187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448878505861
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448878513861
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448878513938
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448878519509
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448878519613
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448878519712
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448878527194
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448878528197
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448878528271
